Zeit	dQIters	relaxationsFaktor	pSoll	pIst	dQ
84.4	 337.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 338.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 339.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 340.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 341.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 342.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 343.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 344.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 345.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 346.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 347.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 348.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 349.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 350.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 351.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 352.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 353.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 354.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 355.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 356.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 357.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 358.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 359.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 360.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 361.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 362.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 363.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 364.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 365.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 366.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 367.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 368.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 369.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 370.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 371.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 372.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 373.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 374.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 375.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 376.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 377.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 378.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 379.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 380.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 381.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 382.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 383.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 384.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 385.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 386.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 387.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 388.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 389.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 390.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 391.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 392.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 393.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 394.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 395.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 396.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 397.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 398.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 399.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 400.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 401.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 402.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 403.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 404.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 405.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 406.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 407.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 408.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 409.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 410.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 411.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 412.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 413.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 414.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 415.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 416.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 417.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 418.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 419.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 420.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 421.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 422.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 423.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 424.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 425.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 426.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 427.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 428.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 429.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 430.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 431.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 432.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 433.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 434.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 435.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 436.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 437.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 438.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 439.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 440.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 441.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 442.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 443.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 444.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 445.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 446.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 447.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 448.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 449.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 450.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 451.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 452.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 453.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 454.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 455.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 456.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 457.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 458.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 459.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 460.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 461.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 462.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 463.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 464.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 465.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 466.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 467.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 468.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 469.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 470.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 471.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 472.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 473.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 474.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 475.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 476.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 477.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 478.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 479.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 480.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 481.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 482.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 483.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 484.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 485.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 486.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 487.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 488.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 489.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 490.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 491.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 492.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 493.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 494.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 495.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 496.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 497.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 498.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 499.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 500.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 501.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 502.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 503.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 504.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 505.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 506.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 507.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 508.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 509.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 510.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 511.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 512.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 513.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 514.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 515.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 516.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 517.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 518.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 519.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 520.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 521.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 522.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 523.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 524.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 525.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 526.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 527.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 528.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 529.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 530.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 531.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 532.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 533.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 534.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 535.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 536.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 537.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 538.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 539.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 540.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 541.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 542.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 543.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 544.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 545.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 546.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 547.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 548.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 549.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 550.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 551.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 552.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 553.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 554.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 555.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 556.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 557.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 558.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 559.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 560.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 561.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 562.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 563.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 564.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 565.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 566.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 567.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 568.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 569.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 570.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 571.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 572.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 573.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 574.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 575.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 576.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 577.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 578.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 579.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 580.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 581.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 582.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 583.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 584.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 585.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 586.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 587.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 588.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 589.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 590.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 591.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 592.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 593.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 594.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 595.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 596.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 597.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 598.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 599.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 600.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 601.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 602.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 603.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 604.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 605.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 606.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 607.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 608.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 609.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 610.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 611.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 612.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 613.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 614.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 615.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 616.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 617.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 618.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 619.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 620.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 621.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 622.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 623.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 624.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 625.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 626.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 627.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 628.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 629.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 630.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 631.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 632.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 633.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 634.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 635.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 636.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 637.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 638.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 639.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 640.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 641.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 642.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 643.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 644.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 645.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 646.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 647.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 648.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 649.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 650.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 651.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 652.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 653.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 654.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 655.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 656.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 657.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 658.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 659.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 660.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 661.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 662.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 663.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 664.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 665.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 666.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 667.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 668.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 669.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 670.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 671.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 672.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 673.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 674.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 675.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
84.4	 676.0	 0.7	 1158159.6018939393	 1157973.1752043362	 NaN	 
